"Estacion","Fecha inicial","Fecha final","PST"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-05-22","","177.36067709"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-05-19","","158.29183977"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-05-16","","145.02739096"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-05-13","","112.51185616"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-05-10","","116.14858029"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-05-07","","142.70854033"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-05-04","","132.75857628"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-05-01","","90.36030988"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-04-28","","165.4245109"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-04-25","","130.03634836"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-04-22","","134.82084799"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-04-19","","149.07140396"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-04-16","","99.5062851"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-04-13","","150.49257565"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-04-10","","79.08242498"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-04-07","","108.90524042"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-04-04","","123.75827368"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-04-01","","133.18658184"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-03-29","","143.07032286"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-03-23","","113.56886836"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-03-20","","86.58727981"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-03-17","","185.64464436"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-03-14","","173.64792821"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-03-11","","139.90615654"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-03-08","","213.30410935"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-03-05","","137.78546392"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-03-02","","123.92384672"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-02-27","","116.15834898"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-02-21","","99.25698139"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-02-18","","119.61838437"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-02-15","","134.07955279"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-02-12","","115.95845587"
