"Estacion","Fecha inicial","Fecha final","DViento"
"UNIVERSIDAD DE MEDELLÍN","2024-09-26","","185.55858811"
"UNIVERSIDAD DE MEDELLÍN","2024-09-25","","201.25486932"
"UNIVERSIDAD DE MEDELLÍN","2024-09-05","","210.09860642"
"UNIVERSIDAD DE MEDELLÍN","2024-09-04","","178.742158"
"UNIVERSIDAD DE MEDELLÍN","2024-09-03","","204.93573549"
"UNIVERSIDAD DE MEDELLÍN","2024-09-02","","187.27503153"
"UNIVERSIDAD DE MEDELLÍN","2024-09-01","","202.61101797"
"UNIVERSIDAD DE MEDELLÍN","2024-08-31","","229.64236484"
"UNIVERSIDAD DE MEDELLÍN","2024-08-30","","217.92285057"
"UNIVERSIDAD DE MEDELLÍN","2024-08-29","","224.40274235"
"UNIVERSIDAD DE MEDELLÍN","2024-08-28","","186.01467715"
"UNIVERSIDAD DE MEDELLÍN","2024-08-27","","177.25658297"
"UNIVERSIDAD DE MEDELLÍN","2024-08-26","","227.64738763"
"UNIVERSIDAD DE MEDELLÍN","2024-08-25","","152.09115771"
"UNIVERSIDAD DE MEDELLÍN","2024-08-24","","225.21180138"
"UNIVERSIDAD DE MEDELLÍN","2024-08-23","","143.40586709"
"UNIVERSIDAD DE MEDELLÍN","2024-08-22","","193.87136889"
"UNIVERSIDAD DE MEDELLÍN","2024-08-21","","174.6651202"
"UNIVERSIDAD DE MEDELLÍN","2024-08-20","","206.26571813"
"UNIVERSIDAD DE MEDELLÍN","2024-08-19","","178.76053724"
"UNIVERSIDAD DE MEDELLÍN","2024-08-18","","155.53822438"
"UNIVERSIDAD DE MEDELLÍN","2024-08-17","","190.11329442"
"UNIVERSIDAD DE MEDELLÍN","2024-08-16","","243.11274352"
"UNIVERSIDAD DE MEDELLÍN","2024-08-15","","203.22491188"
"UNIVERSIDAD DE MEDELLÍN","2024-08-14","","206.73859259"
"UNIVERSIDAD DE MEDELLÍN","2024-08-13","","195.40019459"
"UNIVERSIDAD DE MEDELLÍN","2024-08-12","","192.0865058"
"UNIVERSIDAD DE MEDELLÍN","2024-08-11","","209.716684"
"UNIVERSIDAD DE MEDELLÍN","2024-08-10","","191.66303467"
