"Estacion","Fecha inicial","Fecha final","RGlobal"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-07-22","","201.07916667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-07-21","","183.54166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-07-20","","204.7875"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-07-19","","124.51666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-07-18","","178.00833333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-07-17","","178.725"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-07-16","","192.65"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-07-15","","193.6875"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-07-14","","196.72083333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-07-13","","181.4375"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-07-12","","140.8375"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-07-11","","186.77916667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-07-10","","170.44583333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-07-09","","147.95"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-07-08","","213.00833333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-07-07","","197.2625"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-07-06","","185.825"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-07-05","","53.04583333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-07-04","","108.68333333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-07-03","","141.69166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-07-02","","125.825"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-07-01","","185.30833333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-06-30","","169.55217391"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-06-29","","192.17916667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-06-28","","102.75416667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-06-27","","130.57083333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-06-26","","134.1375"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-06-25","","140.625"
