"Estacion","Fecha inicial","Fecha final","DViento"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-09","","149.9773366"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-08","","141.65183042"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-07","","141.8360578"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-06","","150.9238935"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-05","","145.76660268"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-04","","164.79952054"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-03","","135.7717643"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-02","","152.97255695"
"MEDELLÍN - TANQUES LA YE EPM","2023-06-01","","156.72617085"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-31","","112.08222654"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-30","","171.14477744"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-29","","148.12160814"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-28","","212.53298596"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-27","","166.5403672"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-26","","130.7384062"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-25","","151.56953837"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-24","","119.21922729"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-23","","190.24062407"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-22","","154.06719937"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-21","","156.44521543"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-20","","114.27750392"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-19","","137.34367496"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-18","","125.93386378"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-17","","160.90430348"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-16","","149.61818906"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-15","","171.75533278"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-14","","144.12771932"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-13","","150.22126755"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-12","","154.86130896"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-11","","141.43874059"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-10","","154.37796356"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-09","","130.65675439"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-08","","133.68671062"
"MEDELLÍN - TANQUES LA YE EPM","2023-05-07","","110.95410647"
